Date,SDS,SPY,SSO
2024-04-12,116.91708374023438,498.7128601074219,36.2188835144043
2024-04-15,119.82102966308594,492.46490478515625,35.30923080444336
2024-04-16,120.31244659423828,491.5667419433594,35.1813850402832
2024-04-17,121.8314437866211,488.65753173828125,34.74376678466797
2024-04-18,122.4569091796875,487.6520080566406,34.58150863647461
2024-04-19,124.6460189819336,483.3956604003906,33.98162841796875
2024-04-22,122.4569091796875,487.8472595214844,34.58150863647461
2024-04-23,119.6423110961914,493.63641357421875,35.42231369018555
2024-04-24,119.73165893554688,493.4021301269531,35.37806701660156
2024-04-25,120.80388641357422,491.5276794433594,35.06828689575195
2024-04-26,118.52539825439453,496.18438720703125,35.75175857543945
2024-04-29,117.76593017578125,497.9416198730469,35.9877815246582
2024-04-30,121.51873016357422,490.0536193847656,34.84702682495117
2024-05-01,122.4122085571289,488.4622802734375,34.61101150512695
2024-05-02,120.17843627929688,493.0311279296875,35.2354736328125
2024-05-03,117.27448272705078,499.14239501953125,36.12053680419922
2024-05-06,114.90666198730469,504.296875,36.85316848754883
2024-05-07,114.63860321044922,504.8533020019531,36.92693328857422
2024-05-08,114.68329620361328,504.9022521972656,36.931846618652344
2024-05-09,113.5217056274414,507.8113708496094,37.32521438598633
2024-05-10,113.25365447998047,508.465576171875,37.433380126953125
2024-05-13,113.34300231933594,508.5338134765625,37.433380126953125
2024-05-14,112.2707748413086,510.8671569824219,37.75299072265625
2024-05-15,109.5455322265625,517.1930541992188,38.68231201171875
2024-05-16,110.17101287841797,516.1289672851562,38.50038146972656
2024-05-17,109.90293884277344,516.8710327148438,38.623313903808594
2024-05-20,109.72425079345703,517.4664306640625,38.69706726074219
2024-05-21,109.1881332397461,518.7354736328125,38.87407684326172
2024-05-22,109.90293884277344,517.241943359375,38.63313674926758
2024-05-23,111.64531707763672,513.4638061523438,38.05785369873047
2024-05-24,110.17101287841797,516.861083984375,38.56430435180664
2024-05-28,110.08164978027344,517.222412109375,38.59872055053711
2024-05-29,111.73467254638672,513.6004638671875,38.04801940917969
2024-05-30,113.20896911621094,510.19342041015625,37.53173065185547
2024-05-31,111.28789520263672,514.8403930664062,38.19061279296875
2024-06-03,111.15386962890625,515.2601318359375,38.24961471557617
2024-06-04,110.97516632080078,515.8361206054688,38.32337188720703
2024-06-05,108.47332000732422,521.9669189453125,39.24776840209961
2024-06-06,108.42864227294922,521.9571533203125,39.22810363769531
2024-06-07,108.83072662353516,521.3226318359375,39.10517501831055
2024-06-10,108.20525360107422,522.9332885742188,39.34120178222656
2024-06-11,107.75849151611328,524.1926879882812,39.518211364746094
2024-06-12,105.97146606445312,528.4979248046875,40.17709732055664
2024-06-13,105.61405181884766,529.56201171875,40.31477355957031
2024-06-14,105.61405181884766,529.88427734375,40.344276428222656
2024-06-17,104.0057144165039,534.1015625,40.97856903076172
2024-06-18,103.51428985595703,535.4585571289062,41.1801643371582
2024-06-20,104.13973999023438,534.00390625,40.93923568725586
2024-06-21,104.67585754394531,533.2880859375,40.7622184753418
2024-06-24,105.30131530761719,531.5545654296875,40.52620315551758
2024-06-25,104.49714660644531,533.6015014648438,40.86055374145508
2024-06-26,104.28767395019531,534.2673950195312,40.95468521118164
2024-06-27,103.96887969970703,535.1097412109375,41.06311798095703
2024-06-28,104.92522430419922,533.0039672851562,40.708274841308594
2024-07-01,104.5609130859375,534.1009521484375,40.88569641113281
2024-07-02,103.19469451904297,537.6951904296875,41.4179573059082
2024-07-03,102.37496948242188,540.0948486328125,41.76786804199219
2024-07-05,101.2364501953125,543.2092895507812,42.255775451660156
2024-07-08,101.09982299804688,543.8360595703125,42.32970428466797
2024-07-09,100.96320343017578,544.364990234375,42.40363311767578
2024-07-10,99.00496673583984,549.7515869140625,43.23652648925781
2024-07-11,100.73551177978516,545.0112915039062,42.46769714355469
2024-07-12,99.64253997802734,548.448974609375,42.98517990112305
2024-07-15,99.14158630371094,549.957275390625,43.21681594848633
2024-07-16,97.95755004882812,553.2186889648438,43.734283447265625
2024-07-17,100.73551177978516,545.4618530273438,42.4874153137207
2024-07-18,102.32942199707031,541.27001953125,41.82701110839844
2024-07-19,103.87781524658203,537.6755981445312,41.25532150268555
2024-07-22,101.7374038696289,543.2190551757812,42.10300064086914
2024-07-23,102.14727020263672,542.366943359375,41.955142974853516
2024-07-24,106.79238891601562,530.0756225585938,40.03308868408203
2024-07-25,107.930908203125,527.313720703125,39.60431671142578
2024-07-26,105.69941711425781,533.2194213867188,40.461856842041016
2024-07-29,105.56279754638672,533.5328979492188,40.53578186035156
2024-07-30,106.65576934814453,530.8297729492188,40.102088928222656
2024-07-31,103.37686157226562,539.4581909179688,41.3390998840332
2024-08-01,106.24591064453125,531.8189697265625,40.22036361694336
2024-08-02,110.34455108642578,521.9172973632812,38.70736312866211
2024-08-05,116.81128692626953,506.7171630859375,36.43045425415039
2024-08-06,114.67089080810547,511.38885498046875,37.11056900024414
2024-08-07,116.31034088134766,507.9707946777344,36.58815383911133
2024-08-08,110.93657684326172,519.7137451171875,38.27366638183594
2024-08-09,110.07129669189453,522.0054321289062,38.59893035888672
2024-08-12,109.98020935058594,522.2796630859375,38.62357711791992
2024-08-13,106.4736099243164,530.868896484375,39.90495300292969
2024-08-14,105.74495697021484,532.5437622070312,40.151363372802734
2024-08-15,102.23834228515625,541.6716918945312,41.521453857421875
2024-08-16,101.8740234375,542.8860473632812,41.66437911987305
2024-08-19,100.0068588256836,548.0768432617188,42.457847595214844
2024-08-20,100.32565307617188,547.185546875,42.31492233276367
2024-08-21,99.64253997802734,549.0660400390625,42.61555099487305
2024-08-22,101.28199768066406,544.7567138671875,41.92558288574219
2024-08-23,99.23267364501953,550.5448608398438,42.783111572265625
2024-08-26,99.77915954589844,549.2325439453125,42.57119369506836
2024-08-27,99.55146026611328,549.9866333007812,42.689476013183594
2024-08-28,100.73551177978516,546.7938232421875,42.191715240478516
2024-08-29,100.78105163574219,546.8427124023438,42.1719970703125
2024-08-30,99.00496673583984,552.0629272460938,42.950679779052734
2024-09-03,103.1036148071289,540.7020874023438,41.18632125854492
2024-09-04,103.55901336669922,539.5953369140625,40.98918533325195
2024-09-05,104.10550689697266,538.282958984375,40.79205322265625
2024-09-06,107.74874114990234,529.2235717773438,39.41704559326172
2024-09-09,105.38063049316406,535.1488037109375,40.2696533203125
2024-09-10,104.51536560058594,537.4797973632812,40.619564056396484
2024-09-11,102.42050170898438,542.9937744140625,41.42781066894531
2024-09-12,100.73551177978516,547.567626953125,42.13749694824219
2024-09-13,99.77915954589844,550.427490234375,42.54655838012695
2024-09-16,99.50592041015625,551.2402954101562,42.67961502075195
2024-09-17,99.46036529541016,551.4655151367188,42.709190368652344
2024-09-18,100.14347076416016,549.8300170898438,42.42826843261719
2024-09-19,96.77348327636719,559.2124633789062,43.87720489501953
2024-09-20,97.22888946533203,558.245849609375,43.68007278442383
2024-09-23,96.81903076171875,559.6408081054688,43.906776428222656
2024-09-24,96.27253723144531,561.2421875,44.15813064575195
2024-09-25,96.74004364013672,560.0042724609375,43.958133697509766
2024-09-26,95.95316314697266,562.2245483398438,44.298858642578125
2024-09-27,96.3697509765625,561.4090576171875,44.14577865600586
2024-09-30,95.49028015136719,563.6588134765625,44.526004791259766
2024-10-01,97.34178161621094,558.6093139648438,43.6964225769043
2024-10-02,97.29547882080078,558.8450927734375,43.7161750793457
2024-10-03,97.71207427978516,557.8234252929688,43.55321502685547
2024-10-04,96.04573822021484,562.892578125,44.31367111206055
